site.name	sample.location	light	n.measures	nls.converged	lambda	transmission_ss	transmission
Ixt	5	s	2	NA	534	0	1.4493783367731011e-5
Ixt	5	s	2	NA	535	0	-1.1137886979724125e-5
Ixt	5	s	2	NA	536	0	-6.798810556964703e-6
Ixt	5	s	2	NA	537	0	9.570377879094389e-6
Ixt	5	s	2	NA	538	0	6.097639866164451e-6
Ixt	5	s	2	NA	539	0	-8.245882408070664e-6
Ixt	5	s	2	NA	540	0	8.703316523304418e-6
Ixt	5	s	2	NA	541	0	5.19130380214738e-6
Ixt	5	s	2	NA	542	7.703719777548943e-34	-2.411163278084882e-5
Ixt	5	s	2	NA	543	7.703719777548943e-34	1.791723891017648e-5
Ixt	5	s	2	NA	544	0	1.0745515346822448e-5
Ixt	5	s	2	NA	545	7.703719777548943e-34	-6.667236748287526e-6
Ixt	5	s	2	NA	546	0	1.0247198326204638e-5
Ixt	5	s	2	NA	547	7.703719777548943e-34	-1.1540786261522435e-5
Ixt	5	s	2	NA	548	0	-1.9704395263575176e-5
Ixt	5	s	2	NA	549	7.703719777548943e-34	-3.667580837251376e-5
Ixt	5	s	2	NA	550	0	-4.6988958091941766e-5
Ixt	5	s	2	NA	551	0	-9.781321617447799e-6
Ixt	5	s	2	NA	552	0	7.412567289632355e-7
Ixt	5	s	2	NA	553	0	-2.8533058478350112e-5
Ixt	5	s	2	NA	554	0	-3.4480248030668204e-5
Ixt	5	s	2	NA	555	0	-2.8937150277738285e-6
Ixt	5	s	2	NA	556	0	2.4131470209095323e-5
Ixt	5	s	2	NA	557	0	1.1872436808106344e-5
Ixt	5	s	2	NA	558	0	2.387020957931056e-8
Ixt	5	s	2	NA	559	0	-8.278516292935222e-6
Ixt	5	s	2	NA	560	0	-2.9512854412761406e-5
Ixt	5	s	2	NA	561	0	-6.414387306361891e-6
Ixt	5	s	2	NA	562	0	-1.159159059847981e-5
Ixt	5	s	2	NA	563	0	1.0228974593937285e-5
Ixt	5	s	2	NA	564	0	8.76901894273344e-7
Ixt	5	s	2	NA	565	0	-7.910697814564352e-6
Ixt	5	s	2	NA	566	0	1.7337330484004942e-5
Ixt	5	s	2	NA	567	0	-9.99364448819279e-6
Ixt	5	s	2	NA	568	0	-1.8668824568029346e-5
Ixt	5	s	2	NA	569	0	-1.3346656820465939e-5
Ixt	5	s	2	NA	570	3.0814879110195774e-33	-1.4663829782876782e-5
Ixt	5	s	2	NA	571	0	-8.280683888048648e-6
Ixt	5	s	2	NA	572	0	-8.170779946146304e-6
Ixt	5	s	2	NA	573	3.0814879110195774e-33	-1.5315825117851728e-5
Ixt	5	s	2	NA	574	0	8.099295685938241e-6
Ixt	5	s	2	NA	575	0	1.1292712391727631e-5
Ixt	5	s	2	NA	576	0	-3.937867580109629e-5
Ixt	5	s	2	NA	577	0	-4.050231939673834e-5
Ixt	5	s	2	NA	578	0	-8.838658781737712e-6
Ixt	5	s	2	NA	579	0	-8.577625902507236e-6
Ixt	5	s	2	NA	580	0	-2.468776763586631e-5
Ixt	5	s	2	NA	581	3.0814879110195774e-33	-4.879076267656301e-6
Ixt	5	s	2	NA	582	0	-6.571856401000589e-6
Ixt	5	s	2	NA	583	0	-2.4080598685840316e-5
Ixt	5	s	2	NA	584	3.0814879110195774e-33	-5.9028661165975565e-6
Ixt	5	s	2	NA	585	3.0814879110195774e-33	-9.124513785051897e-6
Ixt	5	s	2	NA	586	0	-2.560711862341241e-5
Ixt	5	s	2	NA	587	0	-2.0065653787213212e-5
Ixt	5	s	2	NA	588	0	-5.866504229677227e-5
Ixt	5	s	2	NA	589	0	-3.6258738532339204e-5
Ixt	5	s	2	NA	590	0	3.7086333279601714e-6
Ixt	5	s	2	NA	591	0	4.0090604385075414e-6
Ixt	5	s	2	NA	592	0	7.917110836330284e-6
Ixt	5	s	2	NA	593	0	-5.923393893022125e-6
Ixt	5	s	2	NA	594	0	-8.483276572639404e-6
Ixt	5	s	2	NA	595	0	-1.581062895461794e-5
Ixt	5	s	2	NA	596	0	-3.845859460976734e-5
Ixt	5	s	2	NA	597	3.0814879110195774e-33	-2.511754025369526e-5
Ixt	5	s	2	NA	598	0	-1.0187001899945954e-5
Ixt	5	s	2	NA	599	0	1.8598663525451435e-6
Ixt	5	s	2	NA	600	3.0814879110195774e-33	1.8881094409516857e-5
Ixt	5	s	2	NA	601	0	2.15311942748009e-5
Ixt	5	s	2	NA	602	0	3.0377337984038994e-5
Ixt	5	s	2	NA	603	0	3.5738256983788384e-5
Ixt	5	s	2	NA	604	0	3.609524222296166e-5
Ixt	5	s	2	NA	605	0	3.2430655562197286e-5
Ixt	5	s	2	NA	606	0	-4.2748933855703e-5
Ixt	5	s	2	NA	607	0	1.6912552150359842e-6
Ixt	5	s	2	NA	608	0	2.530715807602129e-5
Ixt	5	s	2	NA	609	0	2.051504074913545e-6
Ixt	5	s	2	NA	610	3.0814879110195774e-33	-3.9406687233939666e-5
Ixt	5	s	2	NA	611	3.0814879110195774e-33	-2.2417249393939127e-5
Ixt	5	s	2	NA	612	3.0814879110195774e-33	-2.4423083688914736e-5
Ixt	5	s	2	NA	613	0	-3.288494011810882e-5
Ixt	5	s	2	NA	614	0	-4.420833938628444e-5
Ixt	5	s	2	NA	615	3.0814879110195774e-33	-3.42653203257186e-5
Ixt	5	s	2	NA	616	3.0814879110195774e-33	-2.1321405626991696e-5
Ixt	5	s	2	NA	617	3.0814879110195774e-33	3.870533739519586e-5
Ixt	5	s	2	NA	618	0	4.24469925401801e-5
Ixt	5	s	2	NA	619	0	3.264073289994145e-5
Ixt	5	s	2	NA	620	0	1.2957413552191605e-5
Ixt	5	s	2	NA	621	0	-1.82340615390218e-5
Ixt	5	s	2	NA	622	3.0814879110195774e-33	-4.480198677656839e-6
Ixt	5	s	2	NA	623	0	1.9711743879506033e-5
Ixt	5	s	2	NA	624	3.0814879110195774e-33	-6.97080895482002e-6
Ixt	5	s	2	NA	625	3.0814879110195774e-33	-5.218163363760043e-5
Ixt	5	s	2	NA	626	0	9.882002141729775e-7
Ixt	5	s	2	NA	627	0	-4.879732627892112e-6
Ixt	5	s	2	NA	628	3.0814879110195774e-33	-1.6903906882220582e-5
Ixt	5	s	2	NA	629	3.0814879110195774e-33	-1.81474495462318e-5
Ixt	5	s	2	NA	630	0	-3.050200978312996e-5
Ixt	5	s	2	NA	631	0	-2.2322212361960804e-5
Ixt	5	s	2	NA	632	0	-4.425172834015352e-6
Ixt	5	s	2	NA	633	0	1.4702228039875061e-5
Ixt	5	s	2	NA	634	3.0814879110195774e-33	-1.9510122093315484e-5
Ixt	5	s	2	NA	635	0	-3.726257496563691e-5
Ixt	5	s	2	NA	636	3.0814879110195774e-33	-4.555782720925791e-6
Ixt	5	s	2	NA	637	0	3.271048926321476e-5
Ixt	5	s	2	NA	638	0	1.9554360236366696e-5
Ixt	5	s	2	NA	639	0	-9.422346727695514e-6
Ixt	5	s	2	NA	640	3.0814879110195774e-33	-7.485746357457444e-6
Ixt	5	s	2	NA	641	3.0814879110195774e-33	-3.2709228366718874e-5
Ixt	5	s	2	NA	642	3.0814879110195774e-33	-6.769020156493362e-6
Ixt	5	s	2	NA	643	0	-4.382453552247966e-6
Ixt	5	s	2	NA	644	3.0814879110195774e-33	-1.504661268885396e-6
Ixt	5	s	2	NA	645	3.0814879110195774e-33	1.4719497360483303e-5
Ixt	5	s	2	NA	646	0	1.1385762708735126e-5
Ixt	5	s	2	NA	647	0	1.5401506276992436e-5
Ixt	5	s	2	NA	648	0	-6.877451649580461e-6
Ixt	5	s	2	NA	649	0	-1.2256983057587066e-5
Ixt	5	s	2	NA	650	0	1.2586638406432695e-6
Ixt	5	s	2	NA	651	0	1.8700246013963362e-5
Ixt	5	s	2	NA	652	0	1.1664966518904194e-5
Ixt	5	s	2	NA	653	0	-4.321727683863561e-6
Ixt	5	s	2	NA	654	0	-3.832125101140065e-6
Ixt	5	s	2	NA	655	0	-3.6201949403603324e-6
Ixt	5	s	2	NA	656	0	-9.153878862971033e-6
Ixt	5	s	2	NA	657	0	3.029953066800606e-6
Ixt	5	s	2	NA	658	0	-4.156446444489016e-6
Ixt	5	s	2	NA	659	0	-3.1942566996579604e-5
Ixt	5	s	2	NA	660	0	-3.3142673592681946e-5
Ixt	5	s	2	NA	661	0	-1.6248987704557886e-5
Ixt	5	s	2	NA	662	0	-9.203489600495457e-6
Ixt	5	s	2	NA	663	0	2.380925649566482e-5
Ixt	5	s	2	NA	664	0	1.6850288744317938e-5
Ixt	5	s	2	NA	665	0	1.4999822640928381e-5
Ixt	5	s	2	NA	666	0	-2.544144202526032e-5
Ixt	5	s	2	NA	667	0	-1.572900075458783e-5
Ixt	5	s	2	NA	668	0	-1.70844796687989e-6
Ixt	5	s	2	NA	669	0	-1.5944594613317753e-5
Ixt	5	s	2	NA	670	0	-2.9133228564593435e-6
Ixt	5	s	2	NA	671	0	-1.0589669757831275e-5
Ixt	5	s	2	NA	672	0	-1.5870316400260067e-6
Ixt	5	s	2	NA	673	0	3.6391640246152316e-5
Ixt	5	s	2	NA	674	0	3.2503783735182476e-5
Ixt	5	s	2	NA	675	0	2.5812762387227326e-5
Ixt	5	s	2	NA	676	0	1.3957307073337356e-5
Ixt	5	s	2	NA	677	0	1.5041817742395193e-5
Ixt	5	s	2	NA	678	0	1.7755750812358803e-5
Ixt	5	s	2	NA	679	0	2.6256338653647992e-5
Ixt	5	s	2	NA	680	0	-1.8203460051216762e-5
Ixt	5	s	2	NA	681	1.232595164407831e-32	-2.201074791297454e-5
Ixt	5	s	2	NA	682	1.232595164407831e-32	-2.1247442700617943e-5
Ixt	5	s	2	NA	683	0	-3.3068653889383375e-6
Ixt	5	s	2	NA	684	0	2.054561887014738e-5
Ixt	5	s	2	NA	685	0	-8.427316736314074e-6
Ixt	5	s	2	NA	686	0	5.3688247404807155e-6
Ixt	5	s	2	NA	687	0	2.899435855224387e-5
Ixt	5	s	2	NA	688	0	-6.336933685404193e-6
Ixt	5	s	2	NA	689	0	-1.603389300583577e-5
Ixt	5	s	2	NA	690	0	-2.2010181366950122e-5
Ixt	5	s	2	NA	691	0	-3.1321979067461545e-5
Ixt	5	s	2	NA	692	1.232595164407831e-32	1.0740035070111717e-5
Ixt	5	s	2	NA	693	0	-4.619544590699558e-6
Ixt	5	s	2	NA	694	0	-1.0527262000745366e-5
Ixt	5	s	2	NA	695	1.232595164407831e-32	1.4489923544410489e-5
Ixt	5	s	2	NA	696	0	2.94402754963644e-5
Ixt	5	s	2	NA	697	1.232595164407831e-32	-1.6386943567282466e-5
Ixt	5	s	2	NA	698	1.232595164407831e-32	-2.868036112386166e-5
Ixt	5	s	2	NA	699	0	-4.2168287872974055e-5
Ixt	5	s	2	NA	700	1.232595164407831e-32	-3.257666536025895e-5
Exp	1	s	2	NA	350	0	2.6761834799951307e-5
Exp	1	s	2	NA	351	0	-2.2123024688762114e-5
Exp	1	s	2	NA	352	0	-1.216324488837762e-5
Exp	1	s	2	NA	353	1.232595164407831e-32	-2.899191327193754e-6
Exp	1	s	2	NA	354	1.232595164407831e-32	-4.5508455133354255e-5
Exp	1	s	2	NA	355	1.232595164407831e-32	-9.189517631469224e-5
Exp	1	s	2	NA	356	0	-5.9253737660534405e-5
Exp	1	s	2	NA	357	0	-4.621006889528557e-5
Exp	1	s	2	NA	358	0	-2.9016766862272124e-5
Exp	1	s	2	NA	359	0	-3.03740472378028e-5
Exp	1	s	2	NA	360	0	-3.719660221671672e-5
Exp	1	s	2	NA	361	0	-2.083865456404283e-5
Exp	1	s	2	NA	362	0	-3.619261607018051e-5
Exp	1	s	2	NA	363	0	-3.0447718900891174e-5
Exp	1	s	2	NA	364	0	-2.109394128125809e-5
Exp	1	s	2	NA	365	0	-2.3027688953758574e-5
Exp	1	s	2	NA	366	0	-1.2166408978788424e-5
Exp	1	s	2	NA	367	0	-6.910035975624508e-6
Exp	1	s	2	NA	368	0	-4.061079560392638e-5
Exp	1	s	2	NA	369	0	-5.5773596413753836e-5
Exp	1	s	2	NA	370	0	-4.0068715079869406e-5
Exp	1	s	2	NA	371	0	-3.734972713866485e-5
Exp	1	s	2	NA	372	0	-2.420301548704554e-5
Exp	1	s	2	NA	373	0	-3.103113856278834e-5
Exp	1	s	2	NA	374	0	-2.8705674384304084e-5
Exp	1	s	2	NA	375	1.232595164407831e-32	-3.0415336778849517e-5
Exp	1	s	2	NA	376	1.232595164407831e-32	-2.268455644940054e-5
Exp	1	s	2	NA	377	0	-1.224898161028723e-5
Exp	1	s	2	NA	378	0	-1.6509429692047386e-5
Exp	1	s	2	NA	379	1.232595164407831e-32	-4.0994608637012684e-5
Exp	1	s	2	NA	380	0	-3.178558556801948e-5
Exp	1	s	2	NA	381	0	4.103178804078699e-6
Exp	1	s	2	NA	382	0	-2.6759092259421043e-6
Exp	1	s	2	NA	383	0	-2.3787228144173564e-5
Exp	1	s	2	NA	384	3.0814879110195774e-33	-5.4539144062976095e-5
Exp	1	s	2	NA	385	0	-5.6424588889563755e-5
Exp	1	s	2	NA	386	0	-3.593553078866351e-5
Exp	1	s	2	NA	387	0	-3.87149366880296e-5
Exp	1	s	2	NA	388	0	-2.7513899026404587e-5
Exp	1	s	2	NA	389	0	-4.139463195171679e-5
Exp	1	s	2	NA	390	0	-5.375485157736701e-5
Exp	1	s	2	NA	391	0	-2.9834808013472103e-5
Exp	1	s	2	NA	392	0	-1.6738889246981055e-5
Exp	1	s	2	NA	393	0	-3.428095232593614e-5
Exp	1	s	2	NA	394	0	-4.357369510360932e-5
Exp	1	s	2	NA	395	0	-1.6744101556625232e-5
Exp	1	s	2	NA	396	0	3.347148196955072e-9
Exp	1	s	2	NA	397	0	2.2942893434974504e-6
Exp	1	s	2	NA	398	0	-2.1053467496138582e-5
Exp	1	s	2	NA	399	0	-1.3132651665239422e-5
Exp	1	s	2	NA	400	3.0814879110195774e-33	-1.4645895837540711e-5
Exp	1	s	2	NA	401	0	-1.8668220588456926e-5
Exp	1	s	2	NA	402	3.0814879110195774e-33	-4.143409618218388e-5
Exp	1	s	2	NA	403	3.0814879110195774e-33	-6.259061386148571e-5
Exp	1	s	2	NA	404	0	-8.434729310533916e-5
Exp	1	s	2	NA	405	0	-8.178464168346205e-5
Exp	1	s	2	NA	406	3.0814879110195774e-33	-0.00011065861301201058
Exp	1	s	2	NA	407	3.0814879110195774e-33	-1.12246472451948e-4
Exp	1	s	2	NA	408	0	-1.0122165427875221e-4
Exp	1	s	2	NA	409	3.0814879110195774e-33	-1.0049700327109215e-4
Exp	1	s	2	NA	410	3.0814879110195774e-33	-1.0050380646619352e-4
Exp	1	s	2	NA	411	0	-8.78487845764823e-5
Exp	1	s	2	NA	412	1.232595164407831e-32	-9.203588389242982e-5
Exp	1	s	2	NA	413	3.0814879110195774e-33	-8.087859167573437e-5
Exp	1	s	2	NA	414	0	-5.527316210389877e-5
Exp	1	s	2	NA	415	0	-9.176739105645759e-5
Exp	1	s	2	NA	416	3.0814879110195774e-33	-3.084944759713977e-5
Exp	1	s	2	NA	417	3.0814879110195774e-33	-3.3941312340309845e-5
Exp	1	s	2	NA	418	3.0814879110195774e-33	-4.266960676122707e-5
Exp	1	s	2	NA	419	0	-1.4814034661702822e-5
Exp	1	s	2	NA	420	0	-3.480657220287708e-5
Exp	1	s	2	NA	421	0	-4.7168352958736606e-5
Exp	1	s	2	NA	422	0	-4.898599190474681e-5
Exp	1	s	2	NA	423	3.0814879110195774e-33	-3.931992786556402e-5
Exp	1	s	2	NA	424	0	-5.661656327798604e-5
Exp	1	s	2	NA	425	3.0814879110195774e-33	-8.262322126993807e-5
Exp	1	s	2	NA	426	3.0814879110195774e-33	-6.990708357939234e-5
Exp	1	s	2	NA	427	3.0814879110195774e-33	-6.135760612913416e-5
Exp	1	s	2	NA	428	0	-1.2795999513663085e-5
Exp	1	s	2	NA	429	3.0814879110195774e-33	-1.860434899111678e-5
Exp	1	s	2	NA	430	0	-2.9394391493973416e-5
Exp	1	s	2	NA	431	0	-5.754183120654826e-5
Exp	1	s	2	NA	432	3.0814879110195774e-33	-4.949413459180083e-5
Exp	1	s	2	NA	433	0	-4.864181687433416e-5
Exp	1	s	2	NA	434	0	-5.176808368558079e-5
Exp	1	s	2	NA	435	3.0814879110195774e-33	-4.256458735659935e-5
Exp	1	s	2	NA	436	0	-3.645667563609562e-5
Exp	1	s	2	NA	437	0	-2.745040674502185e-5
Exp	1	s	2	NA	438	0	-2.9838923195941637e-5
Exp	1	s	2	NA	439	3.0814879110195774e-33	-2.8396998675710763e-5
Exp	1	s	2	NA	440	0	-5.815639461754261e-5
Exp	1	s	2	NA	441	0	-7.09392046248193e-5
Exp	1	s	2	NA	442	0	-4.851704299108866e-5
Exp	1	s	2	NA	443	3.0814879110195774e-33	-4.2231973367669156e-5
Exp	1	s	2	NA	444	3.0814879110195774e-33	-4.3840538887406575e-5
Exp	1	s	2	NA	445	0	-3.8157760225908925e-5
Exp	1	s	2	NA	446	0	-6.0849899477853805e-5
Exp	1	s	2	NA	447	0	-3.824300893148044e-5
Exp	1	s	2	NA	448	3.0814879110195774e-33	-1.9622421835227513e-6
Exp	1	s	2	NA	449	0	-1.5206815810492279e-5
Exp	1	s	2	NA	450	0	-1.906585520858396e-5
Exp	1	s	2	NA	451	0	-3.61935826194453e-5
Exp	1	s	2	NA	452	0	-3.599143752913278e-5
Exp	1	s	2	NA	453	0	-5.083353087383552e-5
Exp	1	s	2	NA	454	0	-6.334824579914813e-5
Exp	1	s	2	NA	455	0	-5.545486560051156e-5
Exp	1	s	2	NA	456	0	-3.676118559564369e-5
Exp	1	s	2	NA	457	0	-4.818400231835827e-5
Exp	1	s	2	NA	458	3.0814879110195774e-33	-5.9167930482252315e-5
Exp	1	s	2	NA	459	0	-6.840088094669215e-5
Exp	1	s	2	NA	460	0	-4.407886626265192e-5
Exp	1	s	2	NA	461	3.0814879110195774e-33	-2.8054743793226445e-5
Exp	1	s	2	NA	462	3.0814879110195774e-33	-4.0809802088204254e-5
Exp	1	s	2	NA	463	0	-3.679012751580738e-5
Exp	1	s	2	NA	464	0	-3.557111985658354e-5
Exp	1	s	2	NA	465	0	-3.625520383992211e-6
Exp	1	s	2	NA	466	3.0814879110195774e-33	-1.116832462816658e-5
Exp	1	s	2	NA	467	0	-2.4410220989888347e-5
Exp	1	s	2	NA	468	0	-4.8393039859272433e-5
Exp	1	s	2	NA	469	0	-4.628606813945911e-5
Exp	1	s	2	NA	470	0	-3.455912997879904e-5
Exp	1	s	2	NA	471	0	-6.097523131742791e-5
Exp	1	s	2	NA	472	0	-3.739409656826966e-5
Exp	1	s	2	NA	473	0	-2.7462063405694217e-5
Exp	1	s	2	NA	474	0	-2.580154980919335e-5
Exp	1	s	2	NA	475	0	-4.560475227407987e-5
Exp	1	s	2	NA	476	3.0814879110195774e-33	-4.182012764831769e-5
Exp	1	s	2	NA	477	3.0814879110195774e-33	-4.302963113326313e-5
Exp	1	s	2	NA	478	0	-3.0755725113733095e-5
Exp	1	s	2	NA	479	7.703719777548943e-34	-1.4001931638345022e-5
Exp	1	s	2	NA	480	7.703719777548943e-34	-3.6428971681011285e-5
Exp	1	s	2	NA	481	0	-4.773813534807878e-5
Exp	1	s	2	NA	482	7.703719777548943e-34	-4.126952965991557e-5
Exp	1	s	2	NA	483	0	-3.477421503094911e-5
Exp	1	s	2	NA	484	0	-5.982405960672969e-5
Exp	1	s	2	NA	485	0	-3.408868936738798e-5
Exp	1	s	2	NA	486	0	-2.431699783651823e-5
Exp	1	s	2	NA	487	7.703719777548943e-34	-5.827434321574671e-5
Exp	1	s	2	NA	488	0	-4.389660084797704e-5
Exp	1	s	2	NA	489	0	-4.6187855560406656e-5
Exp	1	s	2	NA	490	0	-4.746594339505662e-5
Exp	1	s	2	NA	491	7.703719777548943e-34	-5.628984056896283e-5
Exp	1	s	2	NA	492	7.703719777548943e-34	-4.648305228986614e-5
Exp	1	s	2	NA	493	0	-2.411510353419236e-5
Exp	1	s	2	NA	494	0	-3.37551577945669e-5
Exp	1	s	2	NA	495	0	-1.350911562865267e-5
Exp	1	s	2	NA	496	7.703719777548943e-34	-2.9165855370466348e-5
Exp	1	s	2	NA	497	7.703719777548943e-34	-1.7235377190272783e-5
Exp	1	s	2	NA	498	7.703719777548943e-34	-1.2701085651683766e-5
Exp	1	s	2	NA	499	0	-9.657676840529552e-6
Exp	1	s	2	NA	500	7.703719777548943e-34	-2.897277657415429e-5
Exp	1	s	2	NA	501	0	-3.2554491179119527e-5
Exp	1	s	2	NA	502	7.703719777548943e-34	-7.180472650619344e-5
Exp	1	s	2	NA	503	7.703719777548943e-34	-3.1735429126535725e-5
Exp	1	s	2	NA	504	0	-2.3402153858010842e-5
Exp	1	s	2	NA	505	0	-9.844281480298092e-5
Exp	1	s	2	NA	506	7.703719777548943e-34	-1.1889415783209333e-4
Exp	1	s	2	NA	507	7.703719777548943e-34	-9.963465819216397e-5
Exp	1	s	2	NA	508	0	-8.972899152520884e-5
Exp	1	s	2	NA	509	0	-1.0087311601779309e-4
Exp	1	s	2	NA	510	7.703719777548943e-34	-8.935816417067622e-5
Exp	1	s	2	NA	511	0	-8.687277555049799e-5
Exp	1	s	2	NA	512	0	-1.1124787204102465e-4
Exp	1	s	2	NA	513	7.703719777548943e-34	-1.03048958296654e-4
Exp	1	s	2	NA	514	0	-8.147966205505436e-5
Exp	1	s	2	NA	515	7.703719777548943e-34	-5.1383509361270006e-5
Exp	1	s	2	NA	516	0	-3.429465038455575e-5
Exp	1	s	2	NA	517	0	-3.9492878139601366e-5
Exp	1	s	2	NA	518	0	-8.067159047187212e-5
Exp	1	s	2	NA	519	7.703719777548943e-34	-6.886901132963383e-5
Exp	1	s	2	NA	520	0	-7.159452285189876e-5
Exp	1	s	2	NA	521	7.703719777548943e-34	-7.139592665954859e-5
Exp	1	s	2	NA	522	0	-4.597876849823366e-5
Exp	1	s	2	NA	523	7.703719777548943e-34	-6.99866653684242e-5
Exp	1	s	2	NA	524	7.703719777548943e-34	-6.46853810043702e-5
Exp	1	s	2	NA	525	3.0814879110195774e-33	-7.043155933184804e-5
Exp	1	s	2	NA	526	0	-5.675999732285164e-5
Exp	1	s	2	NA	527	0	-3.492853107751102e-5
Exp	1	s	2	NA	528	0	-3.1593230494382275e-5
Exp	1	s	2	NA	529	0	-2.222275911290828e-5
Exp	1	s	2	NA	530	0	2.077464794926316e-6
Exp	1	s	2	NA	531	7.703719777548943e-34	-2.1146778167082106e-5
Exp	1	s	2	NA	532	0	-4.1387791971551465e-5
Exp	1	s	2	NA	533	0	-4.5681170715374425e-5
Exp	1	s	2	NA	534	7.703719777548943e-34	-4.890450693497826e-5
Exp	1	s	2	NA	535	3.0814879110195774e-33	-3.97410855756791e-5
Exp	1	s	2	NA	536	0	-6.751058878369771e-5
Exp	1	s	2	NA	537	7.703719777548943e-34	-4.21695259522372e-5
Exp	1	s	2	NA	538	0	-6.0371810819329736e-5
Exp	1	s	2	NA	539	0	-5.202247691738836e-5
Exp	1	s	2	NA	540	0	-3.143328434454409e-5
Exp	1	s	2	NA	541	7.703719777548943e-34	-4.9163285027525647e-5
Exp	1	s	2	NA	542	0	-2.621295841877344e-5
Exp	1	s	2	NA	543	0	-3.119048897332267e-5
Exp	1	s	2	NA	544	0	1.910385881003669e-5
Exp	1	s	2	NA	545	0	1.2853426353186568e-5
Exp	1	s	2	NA	546	0	-1.5766748339439933e-5
Exp	1	s	2	NA	547	7.703719777548943e-34	-2.3911537049474084e-5
Exp	1	s	2	NA	548	7.703719777548943e-34	-4.046038819835039e-5
Exp	1	s	2	NA	549	7.703719777548943e-34	-3.37268168015542e-5
Exp	1	s	2	NA	550	0	-3.463651970494226e-5
Exp	1	s	2	NA	551	0	-2.9912434349330833e-5
Exp	1	s	2	NA	552	0	-9.98427165022586e-6
Exp	1	s	2	NA	553	0	-3.0759145431574133e-5
Exp	1	s	2	NA	554	0	-8.913364570565054e-5
Exp	1	s	2	NA	555	0	-6.711726010178481e-5
Exp	1	s	2	NA	556	0	-5.609811538973468e-5
Exp	1	s	2	NA	557	0	-7.215094754494374e-5
Exp	1	s	2	NA	558	0	-5.487537064865131e-5
Exp	1	s	2	NA	559	0	-5.106554656063897e-5
Exp	1	s	2	NA	560	0	-4.284056799033534e-5
Exp	1	s	2	NA	561	0	-1.4780656573088738e-5
Exp	1	s	2	NA	562	0	-3.0108348069035488e-5
Exp	1	s	2	NA	563	0	-5.176346516350143e-5
Exp	1	s	2	NA	564	0	-3.693816541643336e-5
Exp	1	s	2	NA	565	0	-5.5270054702397876e-5
Exp	1	s	2	NA	566	0	-1.3515602982030717e-5
Exp	1	s	2	NA	567	0	-2.7211124379474053e-6
Exp	1	s	2	NA	568	0	-1.6951700875959802e-5
Exp	1	s	2	NA	569	0	-3.3875833343819776e-5
Exp	1	s	2	NA	570	0	-3.7989636002101385e-5
Exp	1	s	2	NA	571	0	-5.8730960169526924e-5
Exp	1	s	2	NA	572	0	-3.178993960875416e-5
Exp	1	s	2	NA	573	3.0814879110195774e-33	-1.802350332758084e-5
Exp	1	s	2	NA	574	0	-1.9752735515610616e-5
Exp	1	s	2	NA	575	0	-4.590186490992059e-6
Exp	1	s	2	NA	576	0	-4.6497479200264714e-5
Exp	1	s	2	NA	577	0	-5.643856776045203e-5
Exp	1	s	2	NA	578	0	-2.2682042258194225e-5
Exp	1	s	2	NA	579	0	-3.308350082041147e-5
Exp	1	s	2	NA	580	0	-6.187111224186595e-5
Exp	1	s	2	NA	581	0	-6.342999127910203e-5
Exp	1	s	2	NA	582	0	-4.772176649489658e-5
Exp	1	s	2	NA	583	0	-4.571741699082455e-5
Exp	1	s	2	NA	584	0	-4.787127438588011e-5
Exp	1	s	2	NA	585	0	-2.292921660618391e-5
Exp	1	s	2	NA	586	3.0814879110195774e-33	-2.852260486582368e-5
Exp	1	s	2	NA	587	0	-5.819731241166251e-5
Exp	1	s	2	NA	588	0	-2.4136985895313563e-5
Exp	1	s	2	NA	589	0	-2.997162794616093e-5
Exp	1	s	2	NA	590	0	-5.360564453995822e-5
Exp	1	s	2	NA	591	0	-5.2875014708529734e-5
Exp	1	s	2	NA	592	0	-5.4407829618472345e-5
Exp	1	s	2	NA	593	0	-1.36605519814389e-5
Exp	1	s	2	NA	594	0	-2.934364896718894e-5
Exp	1	s	2	NA	595	0	-1.716839844384432e-5
Exp	1	s	2	NA	596	3.0814879110195774e-33	2.1128609376674848e-5
Exp	1	s	2	NA	597	0	-1.1214849286000909e-5
Exp	1	s	2	NA	598	0	-3.410527478731847e-5
Exp	1	s	2	NA	599	0	-2.9725713867787433e-6
Exp	1	s	2	NA	600	3.0814879110195774e-33	-5.884319127486969e-5
Exp	1	s	2	NA	601	3.0814879110195774e-33	-3.8969945146540777e-05
Exp	1	s	2	NA	602	3.0814879110195774e-33	2.8993419920763687e-6
Exp	1	s	2	NA	603	0	-5.567791883703593e-6
Exp	1	s	2	NA	604	0	-4.264712388519098e-5
Exp	1	s	2	NA	605	3.0814879110195774e-33	-4.5640836890038664e-5
Exp	1	s	2	NA	606	3.0814879110195774e-33	-3.851207737928673e-5
Exp	1	s	2	NA	607	0	-4.118460594511189e-5
Exp	1	s	2	NA	608	0	-1.890430602541301e-5
Exp	1	s	2	NA	609	0	-1.3494738676986423e-5
Exp	1	s	2	NA	610	3.0814879110195774e-33	-4.043562568446534e-5
Exp	1	s	2	NA	611	3.0814879110195774e-33	-4.9806641701044065e-5
Exp	1	s	2	NA	612	0	-1.492308362096795e-5
Exp	1	s	2	NA	613	3.0814879110195774e-33	-1.1751616328629927e-5
Exp	1	s	2	NA	614	3.0814879110195774e-33	-2.148029228346627e-5
Exp	1	s	2	NA	615	0	-3.827017207275026e-5
